,State,MSA,Month,Monthly_Goals_Adds,YTD_Goals_Adds
997,NJ,Jersey City-Newark NJ,2021-02-28,0.0,0.0
998,NJ,Jersey City-Newark NJ,2021-03-31,0.0,0.0
999,NJ,Jersey City-Newark NJ,2021-04-30,0.0,0.0
1000,NJ,Jersey City-Newark NJ,2021-05-31,0.0,0.0
1001,NJ,Jersey City-Newark NJ,2021-06-30,0.0,0.0
1002,NJ,Jersey City-Newark NJ,2021-07-31,0.0,0.0
1003,NJ,Jersey City-Newark NJ,2021-08-31,0.0,0.0
1004,NJ,Jersey City-Newark NJ,2021-09-30,0.0,0.0
1005,NJ,Jersey City-Newark NJ,2021-10-31,0.0,0.0
1006,NJ,Jersey City-Newark NJ,2021-11-30,0.0,0.0
1007,NJ,Jersey City-Newark NJ,2021-12-31,0.0,0.0
1008,NJ,New Brunswick NJ,2021-01-31,0.0,0.0
1009,NJ,New Brunswick NJ,2021-02-28,0.0,0.0
1010,NJ,New Brunswick NJ,2021-03-31,0.0,0.0
1011,NJ,New Brunswick NJ,2021-04-30,0.0,0.0
1012,NJ,New Brunswick NJ,2021-05-31,0.0,0.0
1013,NJ,New Brunswick NJ,2021-06-30,0.0,0.0
1014,NJ,New Brunswick NJ,2021-07-31,0.0,0.0
1015,NJ,New Brunswick NJ,2021-08-31,0.0,0.0
1016,NJ,New Brunswick NJ,2021-09-30,0.0,0.0
1017,NJ,New Brunswick NJ,2021-10-31,0.0,0.0
1018,NJ,New Brunswick NJ,2021-11-30,0.0,0.0
1019,NJ,New Brunswick NJ,2021-12-31,0.0,0.0
1020,NJ,Other NJ,2021-01-31,0.0,0.0
1021,NJ,Other NJ,2021-02-28,0.0,0.0
1022,NJ,Other NJ,2021-03-31,0.0,0.0
1023,NJ,Other NJ,2021-04-30,0.0,0.0
1024,NJ,Other NJ,2021-05-31,0.0,0.0
1025,NJ,Other NJ,2021-06-30,0.0,0.0
1026,NJ,Other NJ,2021-07-31,0.0,0.0
1027,NJ,Other NJ,2021-08-31,0.0,0.0
1028,NJ,Other NJ,2021-09-30,0.0,0.0
1029,NJ,Other NJ,2021-10-31,0.0,0.0
1030,NJ,Other NJ,2021-11-30,0.0,0.0
1031,NJ,Other NJ,2021-12-31,0.0,0.0
1032,NJ,Trenton NJ,2021-01-31,0.0,0.0
1033,NJ,Trenton NJ,2021-02-28,0.0,0.0
1034,NJ,Trenton NJ,2021-03-31,0.0,0.0
1035,NJ,Trenton NJ,2021-04-30,0.0,0.0
1036,NJ,Trenton NJ,2021-05-31,0.0,0.0
1037,NJ,Trenton NJ,2021-06-30,0.0,0.0
1038,NJ,Trenton NJ,2021-07-31,0.0,0.0
1039,NJ,Trenton NJ,2021-08-31,0.0,0.0
1040,NJ,Trenton NJ,2021-09-30,0.0,0.0
1041,NJ,Trenton NJ,2021-10-31,0.0,0.0
1042,NJ,Trenton NJ,2021-11-30,0.0,0.0
1043,NJ,Trenton NJ,2021-12-31,0.0,0.0
1044,NM,Albuquerque NM,2021-01-31,0.0,0.0
1045,NM,Albuquerque NM,2021-02-28,0.0,0.0
1046,NM,Albuquerque NM,2021-03-31,0.0,0.0
1047,NM,Albuquerque NM,2021-04-30,0.0,0.0
1048,NM,Albuquerque NM,2021-05-31,0.0,0.0
1049,NM,Albuquerque NM,2021-06-30,0.0,0.0
1050,NM,Albuquerque NM,2021-07-31,0.0,0.0
1051,NM,Albuquerque NM,2021-08-31,0.0,0.0
1052,NM,Albuquerque NM,2021-09-30,0.0,0.0
1053,NM,Albuquerque NM,2021-10-31,0.0,0.0
1054,NM,Albuquerque NM,2021-11-30,0.0,0.0
1055,NM,Albuquerque NM,2021-12-31,0.0,0.0
1056,NM,Other NM,2021-01-31,0.0,0.0
1057,NM,Other NM,2021-02-28,0.0,0.0
1058,NM,Other NM,2021-03-31,0.0,0.0
1059,NM,Other NM,2021-04-30,0.0,0.0
1060,NM,Other NM,2021-05-31,0.0,0.0
1061,NM,Other NM,2021-06-30,0.0,0.0
1062,NM,Other NM,2021-07-31,0.0,0.0
1063,NM,Other NM,2021-08-31,0.0,0.0
1064,NM,Other NM,2021-09-30,0.0,0.0
1065,NM,Other NM,2021-10-31,0.0,0.0
1066,NM,Other NM,2021-11-30,0.0,0.0
1067,NM,Other NM,2021-12-31,0.0,0.0
1068,NV,Las Vegas NV,2021-01-31,0.0,0.0
1069,NV,Las Vegas NV,2021-02-28,0.0,0.0
1070,NV,Las Vegas NV,2021-03-31,0.0,0.0
1071,NV,Las Vegas NV,2021-04-30,0.0,0.0
1072,NV,Las Vegas NV,2021-05-31,0.0,0.0
1073,NV,Las Vegas NV,2021-06-30,0.0,0.0
1074,NV,Las Vegas NV,2021-07-31,0.0,0.0
1075,NV,Las Vegas NV,2021-08-31,0.0,0.0
1076,NV,Las Vegas NV,2021-09-30,0.0,0.0
1077,NV,Las Vegas NV,2021-10-31,0.0,0.0
1078,NV,Las Vegas NV,2021-11-30,0.0,0.0
1079,NV,Las Vegas NV,2021-12-31,0.0,0.0
1080,NV,Reno NV,2021-01-31,0.0,0.0
1081,NV,Reno NV,2021-02-28,0.0,0.0
1082,NV,Reno NV,2021-03-31,0.0,0.0
1083,NV,Reno NV,2021-04-30,0.0,0.0
1084,NV,Reno NV,2021-05-31,0.0,0.0
1085,NV,Reno NV,2021-06-30,0.0,0.0
1086,NV,Reno NV,2021-07-31,0.0,0.0
1087,NV,Reno NV,2021-08-31,0.0,0.0
1088,NV,Reno NV,2021-09-30,0.0,0.0
1089,NV,Reno NV,2021-10-31,0.0,0.0
1090,NV,Reno NV,2021-11-30,0.0,0.0
1091,NV,Reno NV,2021-12-31,0.0,0.0
1092,NY,Albany NY,2021-01-31,0.0,0.0
1093,NY,Albany NY,2021-02-28,0.0,0.0
1094,NY,Albany NY,2021-03-31,0.0,0.0
1095,NY,Albany NY,2021-04-30,0.0,0.0
1096,NY,Albany NY,2021-05-31,0.0,0.0
1097,NY,Albany NY,2021-06-30,0.0,0.0
1098,NY,Albany NY,2021-07-31,0.0,0.0
1099,NY,Albany NY,2021-08-31,0.0,0.0
1100,NY,Albany NY,2021-09-30,0.0,0.0
1101,NY,Albany NY,2021-10-31,0.0,0.0
1102,NY,Albany NY,2021-11-30,0.0,0.0
1103,NY,Albany NY,2021-12-31,0.0,0.0
1104,NY,Brooklyn NY,2021-01-31,0.0,0.0
1105,NY,Brooklyn NY,2021-02-28,0.0,0.0
1106,NY,Brooklyn NY,2021-03-31,0.0,0.0
1107,NY,Brooklyn NY,2021-04-30,0.0,0.0
1108,NY,Brooklyn NY,2021-05-31,0.0,0.0
1109,NY,Brooklyn NY,2021-06-30,0.0,0.0
1110,NY,Brooklyn NY,2021-07-31,0.0,0.0
1111,NY,Brooklyn NY,2021-08-31,0.0,0.0
1112,NY,Brooklyn NY,2021-09-30,0.0,0.0
1113,NY,Brooklyn NY,2021-10-31,0.0,0.0
1114,NY,Brooklyn NY,2021-11-30,0.0,0.0
1115,NY,Brooklyn NY,2021-12-31,0.0,0.0
1116,NY,Buffalo NY,2021-01-31,0.0,0.0
1117,NY,Buffalo NY,2021-02-28,0.0,0.0
1118,NY,Buffalo NY,2021-03-31,0.0,0.0
1119,NY,Buffalo NY,2021-04-30,0.0,0.0
1120,NY,Buffalo NY,2021-05-31,0.0,0.0
1121,NY,Buffalo NY,2021-06-30,0.0,0.0
1122,NY,Buffalo NY,2021-07-31,0.0,0.0
1123,NY,Buffalo NY,2021-08-31,0.0,0.0
1124,NY,Buffalo NY,2021-09-30,0.0,0.0
1125,NY,Buffalo NY,2021-10-31,0.0,0.0
1126,NY,Buffalo NY,2021-11-30,0.0,0.0
1127,NY,Buffalo NY,2021-12-31,0.0,0.0
1128,NY,Manhattan NY,2021-01-31,0.0,0.0
1129,NY,Manhattan NY,2021-02-28,0.0,0.0
1130,NY,Manhattan NY,2021-03-31,0.0,0.0
1131,NY,Manhattan NY,2021-04-30,0.0,0.0
1132,NY,Manhattan NY,2021-05-31,0.0,0.0
1133,NY,Manhattan NY,2021-06-30,0.0,0.0
1134,NY,Manhattan NY,2021-07-31,0.0,0.0
1135,NY,Manhattan NY,2021-08-31,0.0,0.0
1136,NY,Manhattan NY,2021-09-30,0.0,0.0
1137,NY,Manhattan NY,2021-10-31,0.0,0.0
1138,NY,Manhattan NY,2021-11-30,0.0,0.0
1139,NY,Manhattan NY,2021-12-31,0.0,0.0
1140,NY,NYC Suburbs NY,2021-01-31,0.0,0.0
1141,NY,NYC Suburbs NY,2021-02-28,0.0,0.0
1142,NY,NYC Suburbs NY,2021-03-31,0.0,0.0
1143,NY,NYC Suburbs NY,2021-04-30,0.0,0.0
1144,NY,NYC Suburbs NY,2021-05-31,0.0,0.0
1145,NY,NYC Suburbs NY,2021-06-30,0.0,0.0
1146,NY,NYC Suburbs NY,2021-07-31,0.0,0.0
1147,NY,NYC Suburbs NY,2021-08-31,0.0,0.0
1148,NY,NYC Suburbs NY,2021-09-30,0.0,0.0
1149,NY,NYC Suburbs NY,2021-10-31,0.0,0.0
1150,NY,NYC Suburbs NY,2021-11-30,0.0,0.0
1151,NY,NYC Suburbs NY,2021-12-31,0.0,0.0
1152,NY,Other NY,2021-01-31,0.0,0.0
1153,NY,Other NY,2021-02-28,0.0,0.0
1154,NY,Other NY,2021-03-31,0.0,0.0
1155,NY,Other NY,2021-04-30,0.0,0.0
1156,NY,Other NY,2021-05-31,0.0,0.0
1157,NY,Other NY,2021-06-30,0.0,0.0
1158,NY,Other NY,2021-07-31,0.0,0.0
1159,NY,Other NY,2021-08-31,0.0,0.0
1160,NY,Other NY,2021-09-30,0.0,0.0
1161,NY,Other NY,2021-10-31,0.0,0.0
1162,NY,Other NY,2021-11-30,0.0,0.0
1163,NY,Other NY,2021-12-31,0.0,0.0
1164,NY,Queens NY,2021-01-31,0.0,0.0
1165,NY,Queens NY,2021-02-28,0.0,0.0
1166,NY,Queens NY,2021-03-31,0.0,0.0
1167,NY,Queens NY,2021-04-30,0.0,0.0
1168,NY,Queens NY,2021-05-31,0.0,0.0
1169,NY,Queens NY,2021-06-30,0.0,0.0
1170,NY,Queens NY,2021-07-31,0.0,0.0
1171,NY,Queens NY,2021-08-31,0.0,0.0
1172,NY,Queens NY,2021-09-30,0.0,0.0
1173,NY,Queens NY,2021-10-31,0.0,0.0
1174,NY,Queens NY,2021-11-30,0.0,0.0
1175,NY,Queens NY,2021-12-31,0.0,0.0
1176,NY,Rochester NY,2021-01-31,0.0,0.0
1177,NY,Rochester NY,2021-02-28,0.0,0.0
1178,NY,Rochester NY,2021-03-31,0.0,0.0
1179,NY,Rochester NY,2021-04-30,0.0,0.0
1180,NY,Rochester NY,2021-05-31,0.0,0.0
1181,NY,Rochester NY,2021-06-30,0.0,0.0
1182,NY,Rochester NY,2021-07-31,0.0,0.0
1183,NY,Rochester NY,2021-08-31,0.0,0.0
1184,NY,Rochester NY,2021-09-30,0.0,0.0
1185,NY,Rochester NY,2021-10-31,0.0,0.0
1186,NY,Rochester NY,2021-11-30,0.0,0.0
1187,NY,Rochester NY,2021-12-31,0.0,0.0
1188,NY,Staten Island-Bronx NY,2021-01-31,0.0,0.0
1189,NY,Staten Island-Bronx NY,2021-02-28,0.0,0.0
1190,NY,Staten Island-Bronx NY,2021-03-31,0.0,0.0
1191,NY,Staten Island-Bronx NY,2021-04-30,0.0,0.0
1192,NY,Staten Island-Bronx NY,2021-05-31,0.0,0.0
1193,NY,Staten Island-Bronx NY,2021-06-30,0.0,0.0
1194,NY,Staten Island-Bronx NY,2021-07-31,0.0,0.0
1195,NY,Staten Island-Bronx NY,2021-08-31,0.0,0.0
1196,NY,Staten Island-Bronx NY,2021-09-30,0.0,0.0
1197,NY,Staten Island-Bronx NY,2021-10-31,0.0,0.0
1198,NY,Staten Island-Bronx NY,2021-11-30,0.0,0.0
1199,NY,Staten Island-Bronx NY,2021-12-31,0.0,0.0
1200,NY,Syracuse NY,2021-01-31,0.0,0.0
1201,NY,Syracuse NY,2021-02-28,0.0,0.0
1202,NY,Syracuse NY,2021-03-31,0.0,0.0
1203,NY,Syracuse NY,2021-04-30,0.0,0.0
1204,NY,Syracuse NY,2021-05-31,0.0,0.0
1205,NY,Syracuse NY,2021-06-30,0.0,0.0
1206,NY,Syracuse NY,2021-07-31,0.0,0.0
1207,NY,Syracuse NY,2021-08-31,0.0,0.0
1208,NY,Syracuse NY,2021-09-30,0.0,0.0
1209,NY,Syracuse NY,2021-10-31,0.0,0.0
1210,NY,Syracuse NY,2021-11-30,0.0,0.0
1211,NY,Syracuse NY,2021-12-31,0.0,0.0
1212,NY,Utica NY,2021-01-31,0.0,0.0
1213,NY,Utica NY,2021-02-28,0.0,0.0
1214,NY,Utica NY,2021-03-31,0.0,0.0
1215,NY,Utica NY,2021-04-30,0.0,0.0
1216,NY,Utica NY,2021-05-31,0.0,0.0
1217,NY,Utica NY,2021-06-30,0.0,0.0
1218,NY,Utica NY,2021-07-31,0.0,0.0
1219,NY,Utica NY,2021-08-31,0.0,0.0
1220,NY,Utica NY,2021-09-30,0.0,0.0
1221,NY,Utica NY,2021-10-31,0.0,0.0
1222,NY,Utica NY,2021-11-30,0.0,0.0
1223,NY,Utica NY,2021-12-31,0.0,0.0
1224,OH,Akron OH,2021-01-31,0.0,0.0
1225,OH,Akron OH,2021-02-28,0.0,0.0
1226,OH,Akron OH,2021-03-31,0.0,0.0
1227,OH,Akron OH,2021-04-30,0.0,0.0
1228,OH,Akron OH,2021-05-31,0.0,0.0
1229,OH,Akron OH,2021-06-30,0.0,0.0
1230,OH,Akron OH,2021-07-31,0.0,0.0
1231,OH,Akron OH,2021-08-31,0.0,0.0
1232,OH,Akron OH,2021-09-30,0.0,0.0
1233,OH,Akron OH,2021-10-31,0.0,0.0
1234,OH,Akron OH,2021-11-30,0.0,0.0
1235,OH,Akron OH,2021-12-31,0.0,0.0
1236,OH,Cincinnati OH,2021-01-31,0.0,0.0
1237,OH,Cincinnati OH,2021-02-28,0.0,0.0
1238,OH,Cincinnati OH,2021-03-31,0.0,0.0
1239,OH,Cincinnati OH,2021-04-30,0.0,0.0
1240,OH,Cincinnati OH,2021-05-31,0.0,0.0
1241,OH,Cincinnati OH,2021-06-30,0.0,0.0
1242,OH,Cincinnati OH,2021-07-31,0.0,0.0
1243,OH,Cincinnati OH,2021-08-31,0.0,0.0
1244,OH,Cincinnati OH,2021-09-30,0.0,0.0
1245,OH,Cincinnati OH,2021-10-31,0.0,0.0
1246,OH,Cincinnati OH,2021-11-30,0.0,0.0
1247,OH,Cincinnati OH,2021-12-31,0.0,0.0
1248,OH,Cleveland OH,2021-01-31,0.0,0.0
1249,OH,Cleveland OH,2021-02-28,0.0,0.0
1250,OH,Cleveland OH,2021-03-31,0.0,0.0
1251,OH,Cleveland OH,2021-04-30,0.0,0.0
1252,OH,Cleveland OH,2021-05-31,0.0,0.0
1253,OH,Cleveland OH,2021-06-30,0.0,0.0
1254,OH,Cleveland OH,2021-07-31,0.0,0.0
1255,OH,Cleveland OH,2021-08-31,0.0,0.0
1256,OH,Cleveland OH,2021-09-30,0.0,0.0
1257,OH,Cleveland OH,2021-10-31,0.0,0.0
1258,OH,Cleveland OH,2021-11-30,0.0,0.0
1259,OH,Cleveland OH,2021-12-31,0.0,0.0
1260,OH,Columbus OH,2021-01-31,0.0,0.0
1261,OH,Columbus OH,2021-02-28,0.0,0.0
1262,OH,Columbus OH,2021-03-31,0.0,0.0
1263,OH,Columbus OH,2021-04-30,0.0,0.0
1264,OH,Columbus OH,2021-05-31,0.0,0.0
1265,OH,Columbus OH,2021-06-30,0.0,0.0
1266,OH,Columbus OH,2021-07-31,0.0,0.0
1267,OH,Columbus OH,2021-08-31,0.0,0.0
1268,OH,Columbus OH,2021-09-30,0.0,0.0
1269,OH,Columbus OH,2021-10-31,0.0,0.0
1270,OH,Columbus OH,2021-11-30,0.0,0.0
1271,OH,Columbus OH,2021-12-31,0.0,0.0
1272,OH,Dayton OH,2021-01-31,0.0,0.0
1273,OH,Dayton OH,2021-02-28,0.0,0.0
1274,OH,Dayton OH,2021-03-31,0.0,0.0
1275,OH,Dayton OH,2021-04-30,0.0,0.0
1276,OH,Dayton OH,2021-05-31,0.0,0.0
1277,OH,Dayton OH,2021-06-30,0.0,0.0
1278,OH,Dayton OH,2021-07-31,0.0,0.0
1279,OH,Dayton OH,2021-08-31,0.0,0.0
1280,OH,Dayton OH,2021-09-30,0.0,0.0
1281,OH,Dayton OH,2021-10-31,0.0,0.0
1282,OH,Dayton OH,2021-11-30,0.0,0.0
1283,OH,Dayton OH,2021-12-31,0.0,0.0
1284,OH,Other OH,2021-01-31,0.0,0.0
1285,OH,Other OH,2021-02-28,0.0,0.0
1286,OH,Other OH,2021-03-31,0.5,0.5
1287,OH,Other OH,2021-04-30,0.5,1.0
1288,OH,Other OH,2021-05-31,0.5,1.5
1289,OH,Other OH,2021-06-30,0.5,2.0
1290,OH,Other OH,2021-07-31,0.0,2.0
1291,OH,Other OH,2021-08-31,0.0,2.0
1292,OH,Other OH,2021-09-30,0.0,2.0
1293,OH,Other OH,2021-10-31,0.0,2.0
1294,OH,Other OH,2021-11-30,0.0,2.0
1295,OH,Other OH,2021-12-31,0.0,2.0
1296,OH,Toledo OH,2021-01-31,0.0,0.0
1297,OH,Toledo OH,2021-02-28,0.0,0.0
1298,OH,Toledo OH,2021-03-31,0.0,0.0
1299,OH,Toledo OH,2021-04-30,0.0,0.0
1300,OH,Toledo OH,2021-05-31,0.0,0.0
1301,OH,Toledo OH,2021-06-30,0.0,0.0
1302,OH,Toledo OH,2021-07-31,0.0,0.0
1303,OH,Toledo OH,2021-08-31,0.0,0.0
1304,OH,Toledo OH,2021-09-30,0.0,0.0
1305,OH,Toledo OH,2021-10-31,0.0,0.0
1306,OH,Toledo OH,2021-11-30,0.0,0.0
1307,OH,Toledo OH,2021-12-31,0.0,0.0
1308,OK,Oklahoma City OK,2021-01-31,0.0,0.0
1309,OK,Oklahoma City OK,2021-02-28,0.0,0.0
1310,OK,Oklahoma City OK,2021-03-31,0.0,0.0
1311,OK,Oklahoma City OK,2021-04-30,0.0,0.0
1312,OK,Oklahoma City OK,2021-05-31,0.0,0.0
1313,OK,Oklahoma City OK,2021-06-30,0.0,0.0
1314,OK,Oklahoma City OK,2021-07-31,0.0,0.0
1315,OK,Oklahoma City OK,2021-08-31,0.0,0.0
1316,OK,Oklahoma City OK,2021-09-30,0.0,0.0
1317,OK,Oklahoma City OK,2021-10-31,0.0,0.0
1318,OK,Oklahoma City OK,2021-11-30,0.0,0.0
1319,OK,Oklahoma City OK,2021-12-31,0.0,0.0
1320,OK,Other OK,2021-01-31,0.0,0.0
1321,OK,Other OK,2021-02-28,0.0,0.0
1322,OK,Other OK,2021-03-31,0.0,0.0
1323,OK,Other OK,2021-04-30,0.0,0.0
1324,OK,Other OK,2021-05-31,0.0,0.0
1325,OK,Other OK,2021-06-30,0.0,0.0
1326,OK,Other OK,2021-07-31,0.0,0.0
1327,OK,Other OK,2021-08-31,0.0,0.0
1328,OK,Other OK,2021-09-30,0.0,0.0
1329,OK,Other OK,2021-10-31,0.0,0.0
1330,OK,Other OK,2021-11-30,0.0,0.0
1331,OK,Other OK,2021-12-31,0.0,0.0
1332,OK,Tulsa OK,2021-01-31,0.0,0.0
1333,OK,Tulsa OK,2021-02-28,0.0,0.0
1334,OK,Tulsa OK,2021-03-31,0.0,0.0
1335,OK,Tulsa OK,2021-04-30,0.0,0.0
1336,OK,Tulsa OK,2021-05-31,0.0,0.0
1337,OK,Tulsa OK,2021-06-30,0.0,0.0
1338,OK,Tulsa OK,2021-07-31,0.0,0.0
1339,OK,Tulsa OK,2021-08-31,0.0,0.0
1340,OK,Tulsa OK,2021-09-30,0.0,0.0
1341,OK,Tulsa OK,2021-10-31,0.0,0.0
1342,OK,Tulsa OK,2021-11-30,0.0,0.0
1343,OK,Tulsa OK,2021-12-31,0.0,0.0
1344,OR,Oregon,2021-01-31,0.0,0.0
1345,OR,Oregon,2021-02-28,0.0,0.0
1346,OR,Oregon,2021-03-31,0.0,0.0
1347,OR,Oregon,2021-04-30,0.0,0.0
1348,OR,Oregon,2021-05-31,0.0,0.0
1349,OR,Oregon,2021-06-30,0.0,0.0
1350,OR,Oregon,2021-07-31,0.0,0.0
1351,OR,Oregon,2021-08-31,0.0,0.0
1352,OR,Oregon,2021-09-30,0.0,0.0
1353,OR,Oregon,2021-10-31,0.0,0.0
1354,OR,Oregon,2021-11-30,0.0,0.0
1355,OR,Oregon,2021-12-31,0.0,0.0
1356,PA,Allentown PA,2021-01-31,0.0,0.0
1357,PA,Allentown PA,2021-02-28,0.0,0.0
1358,PA,Allentown PA,2021-03-31,3.75,3.75
1359,PA,Allentown PA,2021-04-30,3.75,7.5
1360,PA,Allentown PA,2021-05-31,3.75,11.25
1361,PA,Allentown PA,2021-06-30,3.75,15.0
1362,PA,Allentown PA,2021-07-31,0.0,15.0
1363,PA,Allentown PA,2021-08-31,0.0,15.0
1364,PA,Allentown PA,2021-09-30,0.0,15.0
1365,PA,Allentown PA,2021-10-31,0.0,15.0
1366,PA,Allentown PA,2021-11-30,0.0,15.0
1367,PA,Allentown PA,2021-12-31,0.0,15.0
1368,PA,Harrisburg PA,2021-01-31,0.0,0.0
1369,PA,Harrisburg PA,2021-02-28,0.0,0.0
1370,PA,Harrisburg PA,2021-03-31,1.5,1.5
1371,PA,Harrisburg PA,2021-04-30,1.5,3.0
1372,PA,Harrisburg PA,2021-05-31,1.5,4.5
1373,PA,Harrisburg PA,2021-06-30,1.5,6.0
1374,PA,Harrisburg PA,2021-07-31,0.0,6.0
1375,PA,Harrisburg PA,2021-08-31,0.0,6.0
1376,PA,Harrisburg PA,2021-09-30,0.0,6.0
1377,PA,Harrisburg PA,2021-10-31,0.0,6.0
1378,PA,Harrisburg PA,2021-11-30,0.0,6.0
1379,PA,Harrisburg PA,2021-12-31,0.0,6.0
1380,PA,Other PA,2021-01-31,0.0,0.0
1381,PA,Other PA,2021-02-28,0.0,0.0
1382,PA,Other PA,2021-03-31,20.5,20.5
1383,PA,Other PA,2021-04-30,20.5,41.0
1384,PA,Other PA,2021-05-31,20.5,61.5
1385,PA,Other PA,2021-06-30,20.5,82.0
1386,PA,Other PA,2021-07-31,0.0,82.0
1387,PA,Other PA,2021-08-31,0.0,82.0
1388,PA,Other PA,2021-09-30,0.0,82.0
1389,PA,Other PA,2021-10-31,0.0,82.0
1390,PA,Other PA,2021-11-30,0.0,82.0
1391,PA,Other PA,2021-12-31,0.0,82.0
1392,PA,Philadelphia PA,2021-01-31,0.0,0.0
1393,PA,Philadelphia PA,2021-02-28,0.0,0.0
1394,PA,Philadelphia PA,2021-03-31,10.5,10.5
1395,PA,Philadelphia PA,2021-04-30,10.5,21.0
1396,PA,Philadelphia PA,2021-05-31,10.5,31.5
1397,PA,Philadelphia PA,2021-06-30,10.5,42.0
1398,PA,Philadelphia PA,2021-07-31,0.0,42.0
1399,PA,Philadelphia PA,2021-08-31,0.0,42.0
1400,PA,Philadelphia PA,2021-09-30,0.0,42.0
1401,PA,Philadelphia PA,2021-10-31,0.0,42.0
1402,PA,Philadelphia PA,2021-11-30,0.0,42.0
1403,PA,Philadelphia PA,2021-12-31,0.0,42.0
1404,PA,Pittsburgh PA,2021-01-31,0.0,0.0
1405,PA,Pittsburgh PA,2021-02-28,0.0,0.0
1406,PA,Pittsburgh PA,2021-03-31,7.5,7.5
1407,PA,Pittsburgh PA,2021-04-30,7.5,15.0
1408,PA,Pittsburgh PA,2021-05-31,7.5,22.5
1409,PA,Pittsburgh PA,2021-06-30,7.5,30.0
1410,PA,Pittsburgh PA,2021-07-31,0.0,30.0
1411,PA,Pittsburgh PA,2021-08-31,0.0,30.0
1412,PA,Pittsburgh PA,2021-09-30,0.0,30.0
1413,PA,Pittsburgh PA,2021-10-31,0.0,30.0
1414,PA,Pittsburgh PA,2021-11-30,0.0,30.0
1415,PA,Pittsburgh PA,2021-12-31,0.0,30.0
1416,RI,Rhode Island,2021-01-31,0.0,0.0
1417,RI,Rhode Island,2021-02-28,0.0,0.0
1418,RI,Rhode Island,2021-03-31,0.0,0.0
1419,RI,Rhode Island,2021-04-30,0.0,0.0
1420,RI,Rhode Island,2021-05-31,0.0,0.0
1421,RI,Rhode Island,2021-06-30,0.0,0.0
1422,RI,Rhode Island,2021-07-31,0.0,0.0
1423,RI,Rhode Island,2021-08-31,0.0,0.0
1424,RI,Rhode Island,2021-09-30,0.0,0.0
1425,RI,Rhode Island,2021-10-31,0.0,0.0
1426,RI,Rhode Island,2021-11-30,0.0,0.0
1427,RI,Rhode Island,2021-12-31,0.0,0.0
1428,SC,Charleston SC,2021-01-31,0.0,0.0
1429,SC,Charleston SC,2021-02-28,0.0,0.0
1430,SC,Charleston SC,2021-03-31,0.0,0.0
1431,SC,Charleston SC,2021-04-30,0.0,0.0
1432,SC,Charleston SC,2021-05-31,0.0,0.0
1433,SC,Charleston SC,2021-06-30,0.0,0.0
1434,SC,Charleston SC,2021-07-31,0.0,0.0
1435,SC,Charleston SC,2021-08-31,0.0,0.0
1436,SC,Charleston SC,2021-09-30,0.0,0.0
1437,SC,Charleston SC,2021-10-31,0.0,0.0
1438,SC,Charleston SC,2021-11-30,0.0,0.0
1439,SC,Charleston SC,2021-12-31,0.0,0.0
1440,SC,Columbia SC,2021-01-31,0.0,0.0
1441,SC,Columbia SC,2021-02-28,0.0,0.0
1442,SC,Columbia SC,2021-03-31,0.0,0.0
1443,SC,Columbia SC,2021-04-30,0.0,0.0
1444,SC,Columbia SC,2021-05-31,0.0,0.0
1445,SC,Columbia SC,2021-06-30,0.0,0.0
1446,SC,Columbia SC,2021-07-31,0.0,0.0
1447,SC,Columbia SC,2021-08-31,0.0,0.0
1448,SC,Columbia SC,2021-09-30,0.0,0.0
1449,SC,Columbia SC,2021-10-31,0.0,0.0
1450,SC,Columbia SC,2021-11-30,0.0,0.0
1451,SC,Columbia SC,2021-12-31,0.0,0.0
1452,SC,Florence SC,2021-01-31,0.0,0.0
1453,SC,Florence SC,2021-02-28,0.0,0.0
1454,SC,Florence SC,2021-03-31,0.0,0.0
1455,SC,Florence SC,2021-04-30,0.0,0.0
1456,SC,Florence SC,2021-05-31,0.0,0.0
1457,SC,Florence SC,2021-06-30,0.0,0.0
1458,SC,Florence SC,2021-07-31,0.0,0.0
1459,SC,Florence SC,2021-08-31,0.0,0.0
1460,SC,Florence SC,2021-09-30,0.0,0.0
1461,SC,Florence SC,2021-10-31,0.0,0.0
1462,SC,Florence SC,2021-11-30,0.0,0.0
1463,SC,Florence SC,2021-12-31,0.0,0.0
1464,SC,Greenville-Spartanburg SC,2021-01-31,0.0,0.0
1465,SC,Greenville-Spartanburg SC,2021-02-28,0.0,0.0
1466,SC,Greenville-Spartanburg SC,2021-03-31,0.0,0.0
1467,SC,Greenville-Spartanburg SC,2021-04-30,0.0,0.0
1468,SC,Greenville-Spartanburg SC,2021-05-31,0.0,0.0
1469,SC,Greenville-Spartanburg SC,2021-06-30,0.0,0.0
1470,SC,Greenville-Spartanburg SC,2021-07-31,0.0,0.0
1471,SC,Greenville-Spartanburg SC,2021-08-31,0.0,0.0
1472,SC,Greenville-Spartanburg SC,2021-09-30,0.0,0.0
1473,SC,Greenville-Spartanburg SC,2021-10-31,0.0,0.0
1474,SC,Greenville-Spartanburg SC,2021-11-30,0.0,0.0
1475,SC,Greenville-Spartanburg SC,2021-12-31,0.0,0.0
1476,SC,Rock Hill SC,2021-01-31,0.0,0.0
1477,SC,Rock Hill SC,2021-02-28,0.0,0.0
1478,SC,Rock Hill SC,2021-03-31,0.0,0.0
1479,SC,Rock Hill SC,2021-04-30,0.0,0.0
